FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;DISPOSICION_FINAL_ADECUADA;TIPO_SITIO_DISPOSICION_FINAL_ADECUADA;NOMBRE_SITIO_DISPOSICION_FINAL_ADECUADA;TIPO_ADMINISTRADOR_SITIO_DISPOSICION_FINAL_ADECUADA;COBERTURA_DISPOSICION_FINAL_ADECUADA;RESIDUOS_MUNICIPALES_DISPUESTOS
20240410;21302;2022;ANCASH;MARISCAL LUZURIAGA;CASCA;SIERRA;DISTRITAL;3902;306;3596;G;0;;;;0;0
20240410;21303;2022;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;SIERRA;DISTRITAL;1394;141;1253;G;0;;;;0;0
20240410;21304;2022;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;SIERRA;DISTRITAL;1886;146;1740;G;0;;;;0;0
20240410;21305;2022;ANCASH;MARISCAL LUZURIAGA;LLAMA;SIERRA;DISTRITAL;965;124;841;G;0;;;;0;0
20240410;21306;2022;ANCASH;MARISCAL LUZURIAGA;LLUMPA;SIERRA;DISTRITAL;6395;342;6053;G;0;;;;0;0
20240410;21307;2022;ANCASH;MARISCAL LUZURIAGA;LUCMA;SIERRA;DISTRITAL;2787;112;2675;G;0;;;;0;0
20240410;21308;2022;ANCASH;MARISCAL LUZURIAGA;MUSGA;SIERRA;DISTRITAL;994;299;695;G;0;;;;0;0
20240410;21401;2022;ANCASH;OCROS;OCROS;SIERRA;PROVINCIAL;1227;810;417;B;0;;;;0;0
20240410;21402;2022;ANCASH;OCROS;ACAS;SIERRA;DISTRITAL;603;295;308;F;0;;;;0;0
20240410;21403;2022;ANCASH;OCROS;CAJAMARQUILLA;SIERRA;DISTRITAL;275;266;9;E;0;;;;0;0
20240410;21404;2022;ANCASH;OCROS;CARHUAPAMPA;SIERRA;DISTRITAL;395;361;34;E;0;;;;0;0
20240410;21405;2022;ANCASH;OCROS;COCHAS;COSTA;DISTRITAL;1586;471;1115;G;0;;;;0;0
20240410;21406;2022;ANCASH;OCROS;CONGAS;SIERRA;DISTRITAL;1287;911;376;E;0;;;;0;0
20240410;21407;2022;ANCASH;OCROS;LLIPA;SIERRA;DISTRITAL;225;203;22;E;0;;;;0;0
20240410;21408;2022;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;SIERRA;DISTRITAL;383;282;101;E;0;;;;0;0
20240410;21409;2022;ANCASH;OCROS;SAN PEDRO;COSTA;DISTRITAL;458;154;304;F;0;;;;0;0
20240410;21410;2022;ANCASH;OCROS;SANTIAGO DE CHILCAS;SIERRA;DISTRITAL;458;316;142;E;0;;;;0;0
20240410;21501;2022;ANCASH;PALLASCA;CABANA;SIERRA;PROVINCIAL;2522;1840;682;B;0;;;;0;0
20240410;21502;2022;ANCASH;PALLASCA;BOLOGNESI;SIERRA;DISTRITAL;959;310;649;G;0;;;;0;0
20240410;21503;2022;ANCASH;PALLASCA;CONCHUCOS;SIERRA;DISTRITAL;7720;4157;3563;F;0;;;;0;0
20240410;21504;2022;ANCASH;PALLASCA;HUACASCHUQUE;SIERRA;DISTRITAL;506;189;317;F;0;;;;0;0
20240410;21505;2022;ANCASH;PALLASCA;HUANDOVAL;SIERRA;DISTRITAL;1059;676;383;F;0;;;;0;0
20240410;21506;2022;ANCASH;PALLASCA;LACABAMBA;SIERRA;DISTRITAL;494;265;229;F;0;;;;0;0
20240410;21507;2022;ANCASH;PALLASCA;LLAPO;SIERRA;DISTRITAL;607;590;17;E;0;;;;0;0
20240410;21508;2022;ANCASH;PALLASCA;PALLASCA;SIERRA;DISTRITAL;2470;949;1521;F;0;;;;0;0
20240410;21509;2022;ANCASH;PALLASCA;PAMPAS;SIERRA;DISTRITAL;3287;1978;1309;F;0;;;;0;0
20240410;21510;2022;ANCASH;PALLASCA;SANTA ROSA;SIERRA;DISTRITAL;1133;309;824;G;0;;;;0;0
20240410;21511;2022;ANCASH;PALLASCA;TAUCA;SIERRA;DISTRITAL;2704;1223;1481;F;0;;;;0;0
20240410;21601;2022;ANCASH;POMABAMBA;POMABAMBA;SIERRA;PROVINCIAL;14818;5316;9502;B;0;;;;0;0
20240410;21602;2022;ANCASH;POMABAMBA;HUAYLLAN;SIERRA;DISTRITAL;2936;432;2504;G;0;;;;0;0
20240410;21603;2022;ANCASH;POMABAMBA;PAROBAMBA;SIERRA;DISTRITAL;6239;949;5290;G;0;;;;0;0
20240410;21604;2022;ANCASH;POMABAMBA;QUINUABAMBA;SIERRA;DISTRITAL;2276;204;2072;G;0;;;;0;0
20240410;21701;2022;ANCASH;RECUAY;RECUAY;SIERRA;PROVINCIAL;4374;3004;1370;B;0;;;;0;0
20240410;21702;2022;ANCASH;RECUAY;CATAC;SIERRA;DISTRITAL;3990;2626;1364;F;0;;;;0;0
20240410;21703;2022;ANCASH;RECUAY;COTAPARACO;SIERRA;DISTRITAL;362;316;46;E;0;;;;0;0
20240410;21704;2022;ANCASH;RECUAY;HUAYLLAPAMPA;SIERRA;DISTRITAL;511;255;256;F;0;;;;0;0
20240410;21705;2022;ANCASH;RECUAY;LLACLLIN;SIERRA;DISTRITAL;776;605;171;E;0;;;;0;0
20240410;21706;2022;ANCASH;RECUAY;MARCA;SIERRA;DISTRITAL;2071;1895;176;E;0;;;;0;0
20240410;21707;2022;ANCASH;RECUAY;PAMPAS CHICO;SIERRA;DISTRITAL;762;416;346;F;0;;;;0;0
20240410;21708;2022;ANCASH;RECUAY;PARARIN;COSTA;DISTRITAL;1768;416;1352;G;0;;;;0;0
20240410;21709;2022;ANCASH;RECUAY;TAPACOCHA;SIERRA;DISTRITAL;412;264;148;F;0;;;;0;0
20240410;21710;2022;ANCASH;RECUAY;TICAPAMPA;SIERRA;DISTRITAL;2761;1758;1003;F;0;;;;0;0
20240410;21801;2022;ANCASH;SANTA;CHIMBOTE;COSTA;PROVINCIAL;216277;205938;10339;A;54993.25;CELDA TRANSITORIA;CELDA TRANSITORIA PAMPA CARBONERA;GOBIERNO LOCAL;205938;63319.06
20240410;21802;2022;ANCASH;SANTA;CACERES DEL PERU;SIERRA;DISTRITAL;4736;880;3856;G;0;;;;0;0
20240410;21803;2022;ANCASH;SANTA;COISHCO;COSTA;DISTRITAL;17704;17704;0;D;0;;;;0;0
20240410;21804;2022;ANCASH;SANTA;MACATE;SIERRA;DISTRITAL;3159;291;2868;G;0;;;;0;0
20240410;21805;2022;ANCASH;SANTA;MORO;SIERRA;DISTRITAL;8791;4152;4639;F;0;;;;0;0
20240410;21806;2022;ANCASH;SANTA;NEPEÑA;COSTA;DISTRITAL;14908;13697;1211;E;0;;;;0;0
20240410;21807;2022;ANCASH;SANTA;SAMANCO;COSTA;DISTRITAL;5355;3846;1509;E;0;;;;0;0
20240410;21808;2022;ANCASH;SANTA;SANTA;COSTA;DISTRITAL;23318;20753;2565;E;0;;;;0;0
20240410;21809;2022;ANCASH;SANTA;NUEVO CHIMBOTE;COSTA;DISTRITAL;189526;188077;1449;D;0;;;;0;0
20240410;21901;2022;ANCASH;SIHUAS;SIHUAS;SIERRA;PROVINCIAL;5726;4377;1349;B;0;;;;0;0
20240410;21902;2022;ANCASH;SIHUAS;ACOBAMBA;SIERRA;DISTRITAL;1572;721;851;F;0;;;;0;0
20240410;21903;2022;ANCASH;SIHUAS;ALFONSO UGARTE;SIERRA;DISTRITAL;466;160;306;F;0;;;;0;0
20240410;21904;2022;ANCASH;SIHUAS;CASHAPAMPA;SIERRA;DISTRITAL;2882;578;2304;G;0;;;;0;0
20240410;21905;2022;ANCASH;SIHUAS;CHINGALPO;SIERRA;DISTRITAL;870;406;464;F;0;;;;0;0
20240410;21906;2022;ANCASH;SIHUAS;HUAYLLABAMBA;SIERRA;DISTRITAL;3567;924;2643;G;0;;;;0;0
20240410;21907;2022;ANCASH;SIHUAS;QUICHES;SIERRA;DISTRITAL;2310;480;1830;G;0;;;;0;0
20240410;21908;2022;ANCASH;SIHUAS;RAGASH;SIERRA;DISTRITAL;2315;306;2009;G;0;;;;0;0
20240410;21909;2022;ANCASH;SIHUAS;SAN JUAN;SIERRA;DISTRITAL;6960;583;6377;G;0;;;;0;0
20240410;21910;2022;ANCASH;SIHUAS;SICSIBAMBA;SIERRA;DISTRITAL;1423;603;820;F;0;;;;0;0
20240410;22001;2022;ANCASH;YUNGAY;YUNGAY;SIERRA;PROVINCIAL;22654;9862;12792;B;0;;;;0;0
20240410;22002;2022;ANCASH;YUNGAY;CASCAPARA;SIERRA;DISTRITAL;1643;137;1506;G;0;;;;0;0
20240410;22003;2022;ANCASH;YUNGAY;MANCOS;SIERRA;DISTRITAL;6821;2211;4610;F;0;RELLENO SANITARIO;R.S. MANCOS;GOBIERNO LOCAL;2211;403.51
20240410;22004;2022;ANCASH;YUNGAY;MATACOTO;SIERRA;DISTRITAL;1536;321;1215;G;0;;;;0;0
20240410;22005;2022;ANCASH;YUNGAY;QUILLO;SIERRA;DISTRITAL;13284;1263;12021;G;0;;;;0;0
20240410;22006;2022;ANCASH;YUNGAY;RANRAHIRCA;SIERRA;DISTRITAL;2981;1002;1979;F;0;;;;0;0
20240410;22007;2022;ANCASH;YUNGAY;SHUPLUY;SIERRA;DISTRITAL;1845;173;1672;G;0;;;;0;0
20240410;22008;2022;ANCASH;YUNGAY;YANAMA;SIERRA;DISTRITAL;5124;370;4754;G;0;;;;0;0
20240410;30101;2022;APURIMAC;ABANCAY;ABANCAY;SIERRA;PROVINCIAL;78681;70596;8085;A;0;;;;0;0
20240410;30102;2022;APURIMAC;ABANCAY;CHACOCHE;SIERRA;DISTRITAL;1454;1077;377;E;0;;;;0;0
20240410;30103;2022;APURIMAC;ABANCAY;CIRCA;SIERRA;DISTRITAL;1796;308;1488;G;0;;;;0;0
20240410;30104;2022;APURIMAC;ABANCAY;CURAHUASI;SIERRA;DISTRITAL;17128;6883;10245;F;0;;;;0;0
20240410;30105;2022;APURIMAC;ABANCAY;HUANIPACA;SIERRA;DISTRITAL;2550;479;2071;G;0;;;;0;0
20240410;30106;2022;APURIMAC;ABANCAY;LAMBRAMA;SIERRA;DISTRITAL;2547;868;1679;F;0;;;;0;0
20240410;30107;2022;APURIMAC;ABANCAY;PICHIRHUA;SIERRA;DISTRITAL;2471;389;2082;G;0;;;;0;0
20240410;30108;2022;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;SIERRA;DISTRITAL;2332;606;1726;G;0;;;;0;0
20240410;30109;2022;APURIMAC;ABANCAY;TAMBURCO;SIERRA;DISTRITAL;12542;10203;2339;D;0;;;;0;0
20240410;30201;2022;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;SIERRA;PROVINCIAL;48053;38541;9512;A;9238.25;RELLENO SANITARIO;R.S. ANDAHUAYLAS (JICA-BID);GOBIERNO LOCAL;38541;10841.2
20240410;30202;2022;APURIMAC;ANDAHUAYLAS;ANDARAPA;SIERRA;DISTRITAL;5368;1242;4126;G;0;;;;0;0
20240410;30203;2022;APURIMAC;ANDAHUAYLAS;CHIARA;SIERRA;DISTRITAL;1180;706;474;F;0;;;;0;0
20240410;30204;2022;APURIMAC;ANDAHUAYLAS;HUANCARAMA;SIERRA;DISTRITAL;4654;2511;2143;F;776.64;RELLENO SANITARIO;R.S. HUANCARAMA-PACOBAMBA;GOBIERNO LOCAL;2511;759.4
20240410;30205;2022;APURIMAC;ANDAHUAYLAS;HUANCARAY;SIERRA;DISTRITAL;3724;395;3329;G;0;;;;0;0
20240410;30206;2022;APURIMAC;ANDAHUAYLAS;HUAYANA;SIERRA;DISTRITAL;708;434;274;F;0;;;;0;0
20240410;30207;2022;APURIMAC;ANDAHUAYLAS;KISHUARA;SIERRA;DISTRITAL;5650;1274;4376;G;0;;;;0;0
20240410;30208;2022;APURIMAC;ANDAHUAYLAS;PACOBAMBA;SIERRA;DISTRITAL;3022;379;2643;G;88.1;RELLENO SANITARIO;R.S. HUANCARAMA-PACOBAMBA;GOBIERNO LOCAL;379;88
20240410;30209;2022;APURIMAC;ANDAHUAYLAS;PACUCHA;SIERRA;DISTRITAL;8037;959;7078;G;0;;;;0;0
20240410;30210;2022;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;SIERRA;DISTRITAL;2256;616;1640;G;0;;;;0;0
20240410;30211;2022;APURIMAC;ANDAHUAYLAS;POMACOCHA;SIERRA;DISTRITAL;871;615;256;E;0;;;;0;0
20240410;30212;2022;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;SIERRA;DISTRITAL;2955;1392;1563;F;0;;;;0;0
20240410;30213;2022;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;SIERRA;DISTRITAL;22601;12756;9845;D;3430.12;RELLENO SANITARIO;R.S. ANDAHUAYLAS (JICA-BID);GOBIERNO LOCAL;12756;3245.6
20240410;30214;2022;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;SIERRA;DISTRITAL;1605;596;1009;F;0;;;;0;0
20240410;30215;2022;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;SIERRA;DISTRITAL;8373;4161;4212;F;0;;;;0;0
20240410;30216;2022;APURIMAC;ANDAHUAYLAS;TALAVERA;SIERRA;DISTRITAL;20572;12162;8410;D;3176.77;RELLENO SANITARIO;R.S. ANDAHUAYLAS (JICA-BID);GOBIERNO LOCAL;12162;2646.71
20240410;30217;2022;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;SIERRA;DISTRITAL;1857;479;1378;G;0;;;;0;0
20240410;30218;2022;APURIMAC;ANDAHUAYLAS;TURPO;SIERRA;DISTRITAL;3660;1073;2587;G;0;;;;0;0
20240410;30219;2022;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;SIERRA;DISTRITAL;1610;995;615;F;0;;;;0;0
20240410;30220;2022;APURIMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;SIERRA;DISTRITAL;4975;3402;1573;E;0;;;;0;0
20240410;30301;2022;APURIMAC;ANTABAMBA;ANTABAMBA;SIERRA;PROVINCIAL;2747;2039;708;B;0;;;;0;0
20240410;30302;2022;APURIMAC;ANTABAMBA;EL ORO;SIERRA;DISTRITAL;607;486;121;E;0;;;;0;0
20240410;30303;2022;APURIMAC;ANTABAMBA;HUAQUIRCA;SIERRA;DISTRITAL;2094;1415;679;F;0;;;;0;0
20240410;30304;2022;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;SIERRA;DISTRITAL;1664;1491;173;E;0;;;;0;0
20240410;30305;2022;APURIMAC;ANTABAMBA;OROPESA;SIERRA;DISTRITAL;2259;1644;615;E;0;;;;0;0
20240410;30306;2022;APURIMAC;ANTABAMBA;PACHACONAS;SIERRA;DISTRITAL;1040;954;86;E;0;;;;0;0
20240410;30307;2022;APURIMAC;ANTABAMBA;SABAINO;SIERRA;DISTRITAL;1018;836;182;E;0;;;;0;0
20240410;30401;2022;APURIMAC;AYMARAES;CHALHUANCA;SIERRA;PROVINCIAL;5208;4465;743;B;0;;;;0;0
20240410;30402;2022;APURIMAC;AYMARAES;CAPAYA;SIERRA;DISTRITAL;554;209;345;F;0;;;;0;0
20240410;30403;2022;APURIMAC;AYMARAES;CARAYBAMBA;SIERRA;DISTRITAL;844;799;45;E;0;;;;0;0
20240410;30404;2022;APURIMAC;AYMARAES;CHAPIMARCA;SIERRA;DISTRITAL;1814;909;905;F;0;;;;0;0
20240410;30405;2022;APURIMAC;AYMARAES;COLCABAMBA;SIERRA;DISTRITAL;661;445;216;F;0;;;;0;0
20240410;30406;2022;APURIMAC;AYMARAES;COTARUSE;SIERRA;DISTRITAL;2268;694;1574;G;0;;;;0;0
20240410;30407;2022;APURIMAC;AYMARAES;IHUAYLLO;SIERRA;DISTRITAL;430;143;287;G;0;;;;0;0
20240410;30408;2022;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;SIERRA;DISTRITAL;678;195;483;G;0;;;;0;0
20240410;30409;2022;APURIMAC;AYMARAES;LUCRE;SIERRA;DISTRITAL;1371;284;1087;G;0;;;;0;0
20240410;30410;2022;APURIMAC;AYMARAES;POCOHUANCA;SIERRA;DISTRITAL;1002;524;478;F;0;;;;0;0
20240410;30411;2022;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;SIERRA;DISTRITAL;719;582;137;E;0;;;;0;0
20240410;30412;2022;APURIMAC;AYMARAES;SAÑAYCA;SIERRA;DISTRITAL;1063;492;571;F;0;;;;0;0
20240410;30413;2022;APURIMAC;AYMARAES;SORAYA;SIERRA;DISTRITAL;683;152;531;G;0;;;;0;0
20240410;30414;2022;APURIMAC;AYMARAES;TAPAIRIHUA;SIERRA;DISTRITAL;1828;198;1630;G;0;;;;0;0
20240410;30415;2022;APURIMAC;AYMARAES;TINTAY;SIERRA;DISTRITAL;2063;638;1425;G;0;;;;0;0
20240410;30416;2022;APURIMAC;AYMARAES;TORAYA;SIERRA;DISTRITAL;1158;370;788;G;0;;;;0;0
20240410;30417;2022;APURIMAC;AYMARAES;YANACA;SIERRA;DISTRITAL;932;528;404;F;0;;;;0;0
20240410;30501;2022;APURIMAC;COTABAMBAS;TAMBOBAMBA;SIERRA;PROVINCIAL;10660;4515;6145;B;0;;;;0;0
20240410;30502;2022;APURIMAC;COTABAMBAS;COTABAMBAS;SIERRA;DISTRITAL;4001;1640;2361;F;0;;;;0;0
20240410;30503;2022;APURIMAC;COTABAMBAS;COYLLURQUI;SIERRA;DISTRITAL;6651;965;5686;G;0;;;;0;0
20240410;30504;2022;APURIMAC;COTABAMBAS;HAQUIRA;SIERRA;DISTRITAL;9474;5051;4423;F;0;;;;0;0
20240410;30505;2022;APURIMAC;COTABAMBAS;MARA;SIERRA;DISTRITAL;6084;1160;4924;G;0;;;;0;0
20240410;30506;2022;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;SIERRA;DISTRITAL;18656;7840;10816;F;0;;;;0;0
20240410;30601;2022;APURIMAC;CHINCHEROS;CHINCHEROS;SIERRA;PROVINCIAL;5443;3069;2374;B;0;;;;0;0
20240410;30602;2022;APURIMAC;CHINCHEROS;ANCO-HUALLO;SIERRA;DISTRITAL;10382;7669;2713;E;2020.14;RELLENO SANITARIO;R.S. ANCO-HUALLO;GOBIERNO LOCAL;7669;2332.21
20240410;30603;2022;APURIMAC;CHINCHEROS;COCHARCAS;SIERRA;DISTRITAL;1707;419;1288;G;0;;;;0;0
20240410;30604;2022;APURIMAC;CHINCHEROS;HUACCANA;SIERRA;DISTRITAL;5389;2293;3096;F;0;;;;0;0
20240410;30605;2022;APURIMAC;CHINCHEROS;OCOBAMBA;SIERRA;DISTRITAL;6877;1568;5309;G;0;;;;0;0
20240410;30606;2022;APURIMAC;CHINCHEROS;ONGOY;SIERRA;DISTRITAL;2287;269;2018;G;0;;;;0;0
20240410;30607;2022;APURIMAC;CHINCHEROS;URANMARCA;SIERRA;DISTRITAL;2717;965;1752;F;0;;;;0;0
20240410;30608;2022;APURIMAC;CHINCHEROS;RANRACANCHA;SIERRA;DISTRITAL;4068;883;3185;G;0;;;;0;0
20240410;30609;2022;APURIMAC;CHINCHEROS;ROCCHACC;SIERRA;DISTRITAL;2751;818;1933;G;0;;;;0;0
20240410;30610;2022;APURIMAC;CHINCHEROS;EL PORVENIR;SIERRA;DISTRITAL;1743;1154;589;F;0;;;;0;0
20240410;30611;2022;APURIMAC;CHINCHEROS;LOS CHANKAS;SIERRA;DISTRITAL;1040;253;787;G;0;;;;0;0
20240410;30612;2022;APURIMAC;CHINCHEROS;AHUAYRO;SIERRA;DISTRITAL;1090;953;137;G;0;;;;0;0
20240410;30701;2022;APURIMAC;GRAU;CHUQUIBAMBILLA;SIERRA;PROVINCIAL;5036;2987;2049;B;391.89;RELLENO SANITARIO;R.S. CHUQUIBAMBILLA;GOBIERNO LOCAL;2987;391.41
20240410;30702;2022;APURIMAC;GRAU;CURPAHUASI;SIERRA;DISTRITAL;1861;382;1479;G;0;;;;0;0
20240410;30703;2022;APURIMAC;GRAU;GAMARRA;SIERRA;DISTRITAL;2476;251;2225;G;0;;;;0;0
20240410;30704;2022;APURIMAC;GRAU;HUAYLLATI;SIERRA;DISTRITAL;1246;314;932;G;0;;;;0;0
20240410;30705;2022;APURIMAC;GRAU;MAMARA;SIERRA;DISTRITAL;862;522;340;F;0;;;;0;0
20240410;30706;2022;APURIMAC;GRAU;MICAELA BASTIDAS;SIERRA;DISTRITAL;835;370;465;F;0;;;;0;0
20240410;30707;2022;APURIMAC;GRAU;PATAYPAMPA;SIERRA;DISTRITAL;742;370;372;F;0;;;;0;0
20240410;30708;2022;APURIMAC;GRAU;PROGRESO;SIERRA;DISTRITAL;3241;1191;2050;F;0;;;;0;0
20240410;30709;2022;APURIMAC;GRAU;SAN ANTONIO;SIERRA;DISTRITAL;252;214;38;E;0;;;;0;0
20240410;30710;2022;APURIMAC;GRAU;SANTA ROSA;SIERRA;DISTRITAL;527;223;304;F;0;;;;0;0
20240410;30711;2022;APURIMAC;GRAU;TURPAY;SIERRA;DISTRITAL;603;547;56;E;0;;;;0;0
20240410;30712;2022;APURIMAC;GRAU;VILCABAMBA;SIERRA;DISTRITAL;1326;1281;45;E;0;;;;0;0
20240410;30713;2022;APURIMAC;GRAU;VIRUNDO;SIERRA;DISTRITAL;583;535;48;E;0;;;;0;0
20240410;30714;2022;APURIMAC;GRAU;CURASCO;SIERRA;DISTRITAL;1173;427;746;F;0;;;;0;0
20240410;40101;2022;AREQUIPA;AREQUIPA;AREQUIPA;SIERRA;PROVINCIAL;54396;54396;0;A;0;;;;0;0
20240410;40102;2022;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;SIERRA;DISTRITAL;91755;91755;0;D;0;;;;0;0
20240410;40103;2022;AREQUIPA;AREQUIPA;CAYMA;SIERRA;DISTRITAL;108314;108299;15;D;0;;;;0;0
20240410;40104;2022;AREQUIPA;AREQUIPA;CERRO COLORADO;SIERRA;DISTRITAL;241328;241040;288;D;0;;;;0;0
20240410;40105;2022;AREQUIPA;AREQUIPA;CHARACATO;SIERRA;DISTRITAL;17706;16950;756;D;0;;;;0;0
20240410;40106;2022;AREQUIPA;AREQUIPA;CHIGUATA;SIERRA;DISTRITAL;3227;2468;759;D;0;;;;0;0
20240410;40107;2022;AREQUIPA;AREQUIPA;JACOBO HUNTER;SIERRA;DISTRITAL;53543;53521;22;D;0;;;;0;0
20240410;40108;2022;AREQUIPA;AREQUIPA;LA JOYA;SIERRA;DISTRITAL;41181;36296;4885;E;0;;;;0;0
20240410;40109;2022;AREQUIPA;AREQUIPA;MARIANO MELGAR;SIERRA;DISTRITAL;67014;67014;0;D;0;;;;0;0
20240410;40110;2022;AREQUIPA;AREQUIPA;MIRAFLORES;SIERRA;DISTRITAL;66339;66339;0;D;0;;;;0;0
20240410;40111;2022;AREQUIPA;AREQUIPA;MOLLEBAYA;SIERRA;DISTRITAL;7727;6798;929;D;0;;;;0;0
20240410;40112;2022;AREQUIPA;AREQUIPA;PAUCARPATA;SIERRA;DISTRITAL;137061;137061;0;D;0;;;;0;0
20240410;40113;2022;AREQUIPA;AREQUIPA;POCSI;SIERRA;DISTRITAL;437;245;192;F;0;;;;0;0
20240410;40114;2022;AREQUIPA;AREQUIPA;POLOBAYA;SIERRA;DISTRITAL;746;322;424;F;0;;;;0;0
20240410;40115;2022;AREQUIPA;AREQUIPA;QUEQUEÑA;SIERRA;DISTRITAL;7669;7506;163;E;0;;;;0;0
20240410;40116;2022;AREQUIPA;AREQUIPA;SABANDIA;SIERRA;DISTRITAL;4745;4732;13;D;0;;;;0;0
20240410;40117;2022;AREQUIPA;AREQUIPA;SACHACA;SIERRA;DISTRITAL;29124;29124;0;D;0;;;;0;0
20240410;40118;2022;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;COSTA;DISTRITAL;530;387;143;E;0;;;;0;0
20240410;40119;2022;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;SIERRA;DISTRITAL;1233;524;709;F;0;;;;0;0
20240410;40120;2022;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;COSTA;DISTRITAL;618;84;534;G;0;;;;0;0
20240410;40121;2022;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;COSTA;DISTRITAL;8156;7906;250;E;0;;;;0;0
20240410;40122;2022;AREQUIPA;AREQUIPA;SOCABAYA;SIERRA;DISTRITAL;85605;85079;526;D;0;;;;0;0
20240410;40123;2022;AREQUIPA;AREQUIPA;TIABAYA;SIERRA;DISTRITAL;17520;17033;487;D;0;;;;0;0
20240410;40124;2022;AREQUIPA;AREQUIPA;UCHUMAYO;SIERRA;DISTRITAL;17404;16469;935;E;0;;;;0;0
20240410;40125;2022;AREQUIPA;AREQUIPA;VITOR;COSTA;DISTRITAL;4915;2432;2483;F;0;;;;0;0
20240410;40126;2022;AREQUIPA;AREQUIPA;YANAHUARA;SIERRA;DISTRITAL;27081;27081;0;D;0;;;;0;0
20240410;40127;2022;AREQUIPA;AREQUIPA;YARABAMBA;SIERRA;DISTRITAL;1638;1597;41;E;0;;;;0;0
20240410;40128;2022;AREQUIPA;AREQUIPA;YURA;SIERRA;DISTRITAL;45585;44946;639;D;0;;;;0;0
20240410;40129;2022;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;SIERRA;DISTRITAL;83807;83807;0;D;0;;;;0;0
20240410;40201;2022;AREQUIPA;CAMANA;CAMANA;COSTA;PROVINCIAL;12379;12377;2;B;0;;;;0;0
20240410;40202;2022;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;COSTA;DISTRITAL;4804;4798;6;E;0;;;;0;0
20240410;40203;2022;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;COSTA;DISTRITAL;9273;1704;7569;G;0;;;;0;0
20240410;40204;2022;AREQUIPA;CAMANA;MARISCAL CACERES;COSTA;DISTRITAL;6562;6262;300;E;0;;;;0;0
20240410;40205;2022;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;COSTA;DISTRITAL;7949;7867;82;E;0;;;;0;0
20240410;40206;2022;AREQUIPA;CAMANA;OCOÑA;COSTA;DISTRITAL;3970;3559;411;E;0;;;;0;0
20240410;40207;2022;AREQUIPA;CAMANA;QUILCA;COSTA;DISTRITAL;1115;280;835;G;0;;;;0;0
20240410;40208;2022;AREQUIPA;CAMANA;SAMUEL PASTOR;COSTA;DISTRITAL;17046;16755;291;E;0;;;;0;0
20240410;40301;2022;AREQUIPA;CARAVELI;CARAVELI;SIERRA;PROVINCIAL;4332;4158;174;B;0;;;;0;0
20240410;40302;2022;AREQUIPA;CARAVELI;ACARI;COSTA;DISTRITAL;5381;3735;1646;E;0;;;;0;0
20240410;40303;2022;AREQUIPA;CARAVELI;ATICO;COSTA;DISTRITAL;6271;5419;852;E;0;;;;0;0
20240410;40304;2022;AREQUIPA;CARAVELI;ATIQUIPA;COSTA;DISTRITAL;455;97;358;G;0;;;;0;0
20240410;40305;2022;AREQUIPA;CARAVELI;BELLA UNION;COSTA;DISTRITAL;2895;2605;290;E;0;;;;0;0
20240410;40306;2022;AREQUIPA;CARAVELI;CAHUACHO;SIERRA;DISTRITAL;591;155;436;G;0;;;;0;0
20240410;40307;2022;AREQUIPA;CARAVELI;CHALA;COSTA;DISTRITAL;10832;10454;378;E;0;;;;0;0
20240410;40308;2022;AREQUIPA;CARAVELI;CHAPARRA;COSTA;DISTRITAL;3516;2281;1235;F;0;;;;0;0
20240410;40309;2022;AREQUIPA;CARAVELI;HUANUHUANU;SIERRA;DISTRITAL;3327;84;3243;G;0;;;;0;0
